,,,
1.27E+17,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/rUkTyUJC",neutral,google
,,,
1.27E+17,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/3GC0UEPM",neutral,google
,,,
1.27E+17,"#google #IceCreamSandwich #Samsung #Updates #Android | 
Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/STIfQWTU",neutral,google
,,,
1.27E+17,Chrome Experiment - WebGL Bookcase - http://t.co/1GNsOwmu #Google,neutral,google
,,,
1.27E+17,Word of Mouth and the Internet - YouTube http://t.co/UCD9sDx4 #google #searching #wom,neutral,google
,,,
1.27E+17,@AtlantaSnoop yea I've seen my #location waaaay off on #google sites. Not a big deal but still strange. #spookygoogle,neutral,google
,,,
1.27E+17,#Android #Google Galaxy Nexus Site is Live: Register and Relive the New Features http://t.co/7llRSpUO #DhilipSiva,neutral,google
,,,
1.27E+17,On Google+ then go here http://t.co/iLjdQBpT #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
,,,
1.27E+17,#Google & Samsung announced their (hopeful) rebuttal to iPhone 4S tonight... site shows nice specs but no carriers yet. http://t.co/Z8SDgUT9,neutral,google
,,,
1.27E+17,RT @GWGoddess: We could have told you this two years ago! http://t.co/6BZ6W7cf @Novell #GroupWise #Google,neutral,google
,,,
1.27E+17,@Affan Fact! They still do everything better though #google,neutral,google
,,,
1.27E+17,@jpobrien11 or windows bridge for windows phones and don't try and pretend apple didn't steal the notification bar from #google #droidtweets,neutral,google
,,,
1.27E+17,What could a bookcase look like in 10 years...maybe this? http://t.co/i6YWQ7oR  #google #books,neutral,google
,,,
1.27E+17,And thanks to TWIT's AAA crew for the live coverage of the #Google / Samsung announcement!,neutral,google
,,,
1.27E+17,Check%RT @CadientGroup: $6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/QEfhPgX2 (via @nicolaziady) #hcsmeu,neutral,google
,,,
1.27E+17,The competition: #Google introduces #Android 4.0 Ice Cream Sandwich and the Galaxy Nexus http://t.co/PCu88z7j,neutral,google
,,,
1.27E+17,"Hide the women and children, break out the guns, #Google is going to encrypt your searches by default! http://t.co/2VbCGLgp #SEO",neutral,google
,,,
1.26E+17,#Android #Google Android 4.0 Ice Cream Sandwich SDK is available today http://t.co/mTnbj9hD #DhilipSiva,neutral,google
,,,
1.26E+17,RT @BrightSideNews: @Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung,neutral,google
,,,
1.26E+17,My thoughts on tonight's #Google Ice Cream Sandwich and #Samsung Galaxy Nexus talk: http://t.co/gu7ScKXL,neutral,google
,,,
1.26E+17,#Android #Google Ice Cream Sandwich SDK now available http://t.co/K0tksZ1O #DhilipSiva,neutral,google
,,,
1.26E+17,Ice Cream Sandwich SDK now available http://t.co/ZOgECNER  #android #google,neutral,google
,,,
1.26E+17,@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS,neutral,google
,,,
1.26E+17,#Android #Google Galaxy Nexus Press Release http://t.co/JKrzYGBO #DhilipSiva,neutral,google
,,,
1.26E+17,engineers #google Manny Marroquin #MannyMarroquin,neutral,google
,,,
1.26E+17,@Google and @Samsung Announce the #Galaxy #Nexus http://t.co/dZHvFxVh #Android #ICS #Icecreamsandwich #Google #Samsung,neutral,google
,,,
1.26E+17,RT @SamsungMobileCA #GALAXYNexus has arrived! #Samsung #Google,neutral,google
,,,
1.26E+17,"Will the #Galaxy #Nexus be coming to #Sprint? No mention of price, carriers, or source release for ICS. Give us those info #Google!",neutral,google
,,,
1.26E+17,"#Advertising #Blog Today's blog covers the #IGen and #Google's ""Parisian Love"" Debating with @smarch323 for your votes! http://t.co/x3JY4b2L",neutral,google
,,,
1.26E+17,Siri's Search Capabilities vs Google Voice Search on Android - Tested http://t.co/YKiFTufX #apple #google #voip,neutral,google
,,,
1.26E+17,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/zYKEr3ax via @engadget,neutral,google
,,,
1.26E+17,"#Android #Google Android 4.0 Ice Cream Sandwich Official, SDK Now Available http://t.co/rXuPIW2U #DhilipSiva",neutral,google
,,,
1.26E+17,On Google+ then go here http://t.co/kDHaUfDl #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
,,,
1.26E+17,"Samsung Galaxy Nexus - the new official Google smartphone with Android 4.0 ""Ice-Cream Sandwich"" http://t.co/S8hSL06q #Google #Android",neutral,google
,,,
1.26E+17,#Google releases the latest version of #Android 4.0  #IceCreamSandwich http://t.co/fB7y5E1e,neutral,google
,,,
1.26E+17,"Also, I maybe missing something here. But I thought #Google bought #Motorola Mobile? So, what's with all the #Samsung Love??",neutral,google
,,,
1.26E+17,ahahaa for the twitpic... the power of #google,neutral,google
,,,
1.26E+17,"RT @whymicrosoft: Google’s Ad revenue for Q3 was 96% of total revenue. So, are #Google customers the commodity being sold to advertisers?",neutral,google
,,,
1.26E+17,#Google #Samsung #GalaxyNexus http://t.co/1C5iEpPk,neutral,google
,,,
1.26E+17,RT @mashable #Google Launches #Android Ice Cream Sandwich OS http://t.co/zxfeb0ld,neutral,google
,,,
1.26E+17,"#Android #Google Galaxy Nexus and Ice Cream Sandwich Promo Video Released, Verizon Spotted in... http://t.co/1niTrTzu #DhilipSiva",neutral,google
,,,
1.26E+17,#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/dduu9ffd,neutral,google
,,,
1.26E+17,RT @dalmaer: WebGL infinite bookcase UI http://t.co/bvu1qtkT #google,neutral,google
,,,
1.26E+17,#TeamGoogleNexus RT @B__Y #Google + #Samsung = Perfect #Icecream sandwich #GalaxyNexus,neutral,google
,,,
1.26E+17,#Google does away with #Buzz - http://t.co/uqMIQbBT #SearchEngine #Search #SocialNetworking #Social #Network,neutral,google
,,,
1.26E+17,Add me to your circles on #Google+,neutral,google
,,,
1.26E+17,#Google Buzz to the junkyard along with four other services including Jaiku http://t.co/XzxMHuuu &gt; liked Jaiku,neutral,google
,,,
1.26E+17,#Google Buzz to the junkyard along with four other services including Jaiku http://t.co/lm79ZlWA &gt; liked Jaiku,neutral,google
,,,
1.26E+17,#Google (and #Twitter ) get ready for the debut of #IceCreamSandwich http://t.co/T36KZ6gf,neutral,google
,,,
1.26E+17,"3 new stuffs today, #Motorola #razr, #Samsung #Galaxy #Nexus, #Google #Android 4.0 #IceCreamSandwich #ICS ~",neutral,google
,,,
1.26E+17,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/rUkTyUJC,neutral,google
,,,
1.26E+17,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/STIfQWTU,neutral,google
,,,
1.26E+17,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/3GC0UEPM,neutral,google
,,,
1.26E+17,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/qD1bqVm8,neutral,google
,,,
1.26E+17,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/eizExUn0,neutral,google
,,,
1.26E+17,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/XPGHLC2o,neutral,google
,,,
1.26E+17,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/lfpPk5Yk,neutral,google
,,,
1.26E+17,Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/DGGsNOh2,neutral,google
,,,
1.26E+17,"#Google, #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/qtiCdIvd via @CNET #Android",neutral,google
,,,
1.26E+17,Motorola Droid Razr vs. Samsung Galaxy Nexus (chart) - CNET (blog) http://t.co/oRkTnT7R #nexus #one #google,neutral,google
,,,
1.26E+17,"""#Google, Samsung unveil Ice Cream Sandwich-powered #Galaxy #Nexus"" - http://t.co/r8f0jmGY",neutral,google
,,,
1.26E+17,#Microsoft's Ballmer: We’re beating #Google in the #cloud http://t.co/XIq3v54f,neutral,google
,,,
1.26E+17,Guess what I spotted a couple days ago... didn't expect to see one especially in the West Village #Google http://t.co/Xop25kvU,neutral,google
,,,
1.26E+17,20% searches on  #Google  are related to location. 33% mobile search queries have local intent.,neutral,google
,,,
1.26E+17,@OccupyWallSt #Apple stock DOWN despite #iPhone monumental SALES = #ocuupy #GOOGLE & #Verizon--i smell a #conspiracy!,neutral,google
,,,
1.26E+17,#Google announces #Android #Beam for sharing between Android Phones. Based on NFC technology. http://t.co/bc7yhhR4,neutral,google
,,,
1.26E+17,How to Create your own Google Maps http://t.co/yyNzSP8J #google #maps,neutral,google
,,,
1.26E+17,"Sucks that I just threw down $3 for a panorama app when #ICS will have it as standard. Oh #Google, you pleasant bastards, you!",neutral,google
,,,
1.26E+17,It Is Indeed #Apple & #Google vs #TheOldWay!,neutral,google
,,,
1.26E+17,@Ayy_Queen #google it lol espn too,neutral,google
,,,
1.26E+17,The better question is if (and when) current devices will get the update.  #Android #Google #IceCreamSandwich,neutral,google
,,,
1.26E+17,I just noticed that #google+ has introduced real time search.,neutral,google
,,,
1.26E+17,$6% of women use #Google for info on health care vs 28% of men -&gt; http://t.co/PM6wxvQb (via @nicolaziady) #hcsmeu #epharma,neutral,google
,,,
1.26E+17,Just Been To The Future And Back lol... Just Watch Something Happening Tomorrow Morning! #Google #Android,neutral,google
,,,
1.26E+17,"Thank you for the laughs #Google, ""tapping my peepz"", white suit, face unlock fail, using an LED screen for a video cast. Love it anyway &lt;3",neutral,google
,,,
1.26E+17,Soooooo @VerizonWireless... All eyes on you! When can we order? #Nexus #Samsung #Google #ICS,neutral,google
,,,
1.26E+17,"Android Beam, panorama, Gmail offline, lockscreen, contacts, facial recognition unlock... #IceCreamSandwich #NexusPrime #Google",neutral,google
,,,
1.26E+17,Looking at some of the new features of #ICS it looks like #Google got some inspiration from #CyanogenMod.,neutral,google
,,,
1.26E+17,WebGL infinite bookcase UI http://t.co/bvu1qtkT #google,neutral,google
,,,
1.26E+17,RT @charmybird Soon. Getting ready for the party. #google #android #icecreamsandwich http://t.co/puMwmM9m,neutral,google
,,,
1.26E+17,RT @pretty_browniee: #oomf gone get it next week i promise! Man you better #Google tht!!!,neutral,google
,,,
1.26E+17,@AndroidPolice Duly noted -- I hope AOSP is updated with ICS 4.0. #Android #Google,neutral,google
,,,
1.26E+17,is #google the next innovators ?,neutral,google
,,,
1.26E+17,On Google+ then go here http://t.co/hhAmwm8K #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
,,,
1.26E+17,#Android #Google Android 4.0 Platform and Updated SDK Tools http://t.co/0jRKtQ2S #DhilipSiva,neutral,google
,,,
1.26E+17,Recent study of #Google CTR reveals that top three positions #in #GoogleSearch receive 35% of traffic. @Econsultancy http://t.co/Z2bh6oH1,neutral,google
,,,
1.26E+17,"#Google Ice Cream Sandwich, Nexus Prime Launch [LIVE BLOG] http://t.co/kj2y69HM",neutral,google
,,,
1.26E+17,RT @charlieroffe: Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ,neutral,google
,,,
1.26E+17,"Haven't even freshened up, due to #Google's #IceCreamSandwichEvent. #OffToShower now.",neutral,google
,,,
1.26E+17,"The Ice Cream Sandwich presentation was very buggy, however 4.0 looks much more promising than expected.  #Android #GalaxyNexus #Google",neutral,google
,,,
1.26E+17,Recent study of #Google CTR reveals that top three positions in #GoogleSearch receive 35% of traffic.... http://t.co/IHts3PyW,neutral,google
,,,
1.26E+17,"Hey, #google!  You lied.  #android 4.0 platform is not up as a link yet.  But I found it. http://t.co/v5WG698V #ics #sdk",neutral,google
,,,
1.26E+17,"#google #yahoo #bing Ballmer on Bing, Xbox, Apple...oh, and Yahoo, too http://t.co/CfHu4jBP #seo #serps",neutral,google
,,,
1.26E+17,#Google Google Event: Vorstellung des Samsung Galaxy Nexus (Caschys Blog): o3:30 klingelte mein Wecker. Googles ... http://t.co/QnVDVcMX,neutral,google
,,,
1.26E+17,That was good but when is it coming out? What carriers? What pricepoints? #android #google,neutral,google
,,,
1.26E+17,Welcome Ice Cream Sandwich! #android #google #icecreamsandwich http://t.co/IFlB5EhJ,neutral,google
,,,
1.26E+17,"RT @tiffanyk: [#Infographic] #Google+ cost half a billion to build, driving users to #1 most followed user: Mark Zuckerberg. http://t.co ...",neutral,google
,,,
1.26E+17,#ai #google #ai #samsung,neutral,google
,,,
1.26E+17,"What? No ""one more thing!"" ? #Samsung #Google #Nexus",neutral,google
,,,
1.26E+17,For all the bookworms out there! http://t.co/Mx2bMy3o #Google’s Infinite Bookcase: An Abstract Browser For Limitless Libraries #technews,neutral,google
,,,
1.26E+17,"Can Bill Gross Take On #Facebook, #Twitter & #Google+ With Chime.in? - Forbes http://t.co/pG5uHrmI #socialmedia",neutral,google
,,,
1.26E+17,RT @NeowinFeed: Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/HHfJbBHU #neowin,neutral,google
,,,
1.26E+17,Just wonder how much time it will take throw an update of #android ICS on Nexus S !!! Please #google make it quick this time,neutral,google
,,,
1.26E+17,Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/a0wncHmI,neutral,google
,,,
1.26E+17,Ice Cream Sandwich to stop carriers bullying smartphone users #google #android http://t.co/HHfJbBHU #neowin,neutral,google
,,,
1.26E+17,#google #icecreamsandwich event featured #minecraft,neutral,google
,,,
1.26E+17,"Samsung Galaxy Nexus Official, Launches Worldwide November - http://t.co/UX1CiB6A #galaxynexus #samsung #google #ics",neutral,google
,,,
1.26E+17,@eboyee S tim da http://t.co/hX21e1JK daje Server Error :)  #Google #IceCreamSandwich,neutral,google
,,,
1.26E+17,RT: Collobrate and present. New version of Google presentations. http://t.co/xmF34T27 VIA @googledownunder #google #googlepresentations,neutral,google
,,,
1.26E+17,"Sdk available now, so you can develop apps for the phone and tablets right now. #Android4.0 #Google",neutral,google
,,,
1.26E+17,Great hardware and great new version of Android. I want it now. API is available now at least. #Google #Android #ICS #Development,neutral,google
,,,
1.26E+17,@notch Minecraft Mobile was just mentioned by #Google while they were demoing ICS on the Nexus Prime!,neutral,google
,,,
1.26E+17,#Google unveils Android 4.0 ‘Ice Cream Sandwich’ http://t.co/dciffpI1 via @BGR,neutral,google
,,,
1.26E+17,"Hey #google ,when unveiling a new product,use a backdrop w/ lots of spatial-temporal high resolution activity. Video codecs will love it. ;)",neutral,google
,,,
1.26E+17,"Android beam, share any piece of information.from.one Android device to another by simply touching the devices.  #Android4.0 #Google",neutral,google
,,,
1.26E+17,New Galaxy Nexus: App Improvements -  Beam - sharing using NFC #nexus #samsung #google #android bit.ly/nEJbyE,neutral,google
,,,
1.26E+17,"@jcmwright we are a going over to #Google right now, and we are in Maryland (#MICA). Catch up with us this week sometime #edu11",neutral,google
,,,
1.26E+17,"New Galaxy Nexus: App Improvements -  Quick Response to unwanted calls, predefined SMS's #nexus #samsung #google #android bit.ly/nEJbyE",neutral,google
,,,
1.26E+17,RT @jcmwright: Would love to hear from other small colleges who went #Google recently. Particularly interested in the learning tech prep ...,neutral,google
,,,
1.26E+17,Many new features for Android. #NexusPrime #Google,neutral,google
,,,
1.26E+17,#Samsung and #Google's Ice Cream Sandwich event #liveblog! http://t.co/iG3Gi4qd #android #icecreamsandwich,neutral,google
,,,
1.26E+17,"Phone app redesigned to be unified with google voice, etc. Has fast forward and rewind capabilities as well. #Google #Android #ICS",neutral,google
,,,
1.26E+17,New Galaxy Nexus: App Improvements -  New visual voicemail within the phone app #nexus #samsung #google #android bit.ly/nEJbyE,neutral,google
,,,
1.26E+17,RT @thedroidguy: #Google announces dates for 2012 IO http://t.co/90xoKyQN,neutral,google
,,,
1.26E+17,#Android #Google Google officially announces Ice Cream Sandwich http://t.co/Ij292Ye3 #DhilipSiva,neutral,google
,,,
1.26E+17,"#Android #Google Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/NLdTU5oY #DhilipSiva",neutral,google
,,,
1.26E+17,#Google's open source search to end: http://t.co/h8PYttyr,neutral,google
,,,
1.26E+17,Google officially announces Ice Cream Sandwich http://t.co/u702sosO  #android #google,neutral,google
,,,
1.26E+17,"Samsung Galaxy Nexus launching in US, Europe and Asia this November http://t.co/SzchgKIf  #android #google",neutral,google
,,,
1.26E+17,New Galaxy Nexus: App Improvements -  New People App to improve contact information #nexus #samsung #google #android bit.ly/nEJbyE,neutral,google
,,,
1.26E+17,@5in_n_the_Air #GOOGLE time kml,neutral,google
,,,
1.26E+17,#Google announces dates for 2012 IO http://t.co/90xoKyQN,neutral,google
,,,
1.26E+17,"Samsung Galaxy Nexus announced, full specs available  http://t.co/VNGazg48  #samsung #galaxy #nexus #google #android #ics #thetechcheck",neutral,google
,,,
1.26E+17,"Samsung Galaxy Nexus announced, full specs available  http://t.co/0Nd3LiwV  #samsung #galaxy #nexus #google #android #ics #thetechcheck",neutral,google
,,,
1.26E+17,On Google+ then go here http://t.co/86xwWN2d #GPlus #Googleplus #Google #teamfollowback #socialnetwork,neutral,google
,,,
1.26E+17,New Galaxy Nexus: Hardware Improvements -  Camera captures 1080p video #nexus #samsung #google #android bit.ly/nEJbyE,neutral,google
,,,
1.26E+17,Video of livestream of the Google/Samsung announcement froze. Damn my slow internet connection. #Google #Samsung,neutral,google
,,,
1.26E+17,"1080p video recording, continuous focus, zoom while recording and time lapse included in Android 4.0. #Google #Android #ICS",neutral,google
,,,
1.26E+17,The new panorama feature in #Android Ice Cream Sandwich is pretty cool. Saw a glitch in the live presentation though. #Google,neutral,google
,,,
1.26E+17,Built in panorama in camera app #Android 4.0 #ICS #Google,neutral,google
,,,
1.26E+17,"Google, Samsung unveil Galaxy Nexus phone running Android 4.0 http://t.co/C4elM79o"" via:@appleinsider #tech #google #Dubai #beirut",neutral,google
,,,
1.26E+17,"Panorama

#icecreamsandwich #googland #google #android #ics",neutral,google
,,,
1.26E+17,No face tagging in the new #Android gallery? #Google,neutral,google
,,,
1.26E+17,"how come when #google talks about their #android camera app it's boring, but when #apple does it's ZOMG!!!1",neutral,google
,,,
1.26E+17,"Ballmer: 70% Of The Time, #Google & #Bing Are The Same, So Try Bing! by @dannysullivan http://t.co/9eudwSAD",neutral,google
,,,
1.26E+17,#Google WebGL Bookcase: Google WebGL Bookcase. Google developed a WebGL app that shows a 3D model of a bookcase ... http://t.co/y8HC6kzB,neutral,google
,,,
1.26E+17,Tap to focus and face recognition #ics #galaxynexus #google,neutral,google
,,,
1.26E+17,"[#Infographic] #Google+ cost half a billion to build, driving users to #1 most followed user: Mark Zuckerberg. http://t.co/CzMfvnLQ #irony",neutral,google
,,,
1.26E+17,http://t.co/18xg3ivo! #Google’s Ice Cream Sandwich Official http://t.co/7h5YdQCN #android #icecreamsandwich,neutral,google
,,,
1.26E+17,now watching live stream of  #Google new mobile #Nexus,neutral,google
,,,
1.26E+17,Damn group meeting disturbin me from watchin the #google event,neutral,google
,,,
1.26E+17,New tools giving the user the ability to restrict mobile data usage. #Google #Android #ICS,neutral,google
,,,
1.26E+17,Article discussing how the four great tech companies will compete in the marketplace: http://t.co/YFWF9iye #Apple #Google #Facebook #Amazon,neutral,google
,,,
1.26E+17,#Google releases an Infinite Digital Bookcase RT @VentureBeat http://t.co/YWtVgwJY by @MeghanKel,neutral,google
,,,
1.26E+17,"#Android Ice Cream Sandwich features face-recognition to unlock your phone, no more entering a pin or password #fb #google",neutral,google
,,,
1.26E+17,"Email with 2 line preview, offline search of any amount of emails you want. #Android4.0 #Google",neutral,google
,,,
1.26E+17,"Can search the last 30 days of Gmail, whether connected or not. #Google #Android #ICS",neutral,google
,,,
1.26E+17,"Ha! The demo fail is still resonating.. Kinda funny, but on a global scale. Cool feature, though! #android #google #galaxynexus",neutral,google
,,,
1.26E+17,"#ICS show-off froze my browser. Well, time for sleep I guess. #Android #Google #Samsung",neutral,google
,,,
1.26E+17,RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/BfFAEApW by @MeghanKel,neutral,google
,,,
1.26E+17,RT @adamdince: #Google might reverse its new data encryption policy if big brands threaten to cut their PPC spend. @Google biting the ha ...,neutral,google
,,,
1.26E+17,#Google thinks your digital books belong on a digital bookcase - a #WebGL #Chrome experiment http://t.co/2LqpqF6F,neutral,google
,,,
1.26E+17,Demo crime for #google dude in white suit. Face recognition for unlocking doesn't work if you wear make up apparently :-),neutral,google
,,,
1.26E+17,But does request desktop site work with hulu?!?!? #ICS #Google,neutral,google
,,,
1.26E+17,The lock screen now has facial recognition capability! #Google #Android #ICS,neutral,google
,,,
1.26E+17,"here comes facial recognition!  Face unlock 
#icecreamsandwich #googland #google #android #ics",neutral,google
,,,
1.26E+17,#Google and #Samsung Reveals Galaxy Nexus Phone http://t.co/REnJ0C0Z #mobile #software #android #mobiledevice,neutral,google
,,,
1.26E+17,#Google Google’s Infinite Bookcase: An Abstract Browser For Limitless Libraries http://t.co/MyLzFMRq,neutral,google
,,,
1.26E+17,#Samsung and #Google introduce #GALAXY #Nexus http://t.co/2rvF0tZp via @androidcentral #Android,neutral,google
,,,
1.26E+17,"""Kanye West has added you to his circles."" yeah, right. #galaxynexus #google #ics",neutral,google
,,,
1.26E+17,#google +1 Stickers came with this month's Adsense cheque . http://t.co/AOFYoJmE,neutral,google
,,,
1.26E+17,#Android #Google Samsung Galaxy Nexus Gallery http://t.co/wUnmSQL6 #DhilipSiva,neutral,google
,,,
1.26E+17,#Android #Google Samsung and Google introduce GALAXY Nexus http://t.co/KkuepMVW #DhilipSiva,neutral,google
,,,
1.27E+17,Ho come l'impressione che la recente evoluzione di #facebook abbia creato un ulteriore solco con #google+ ...la vittoria finale??,irrelevant,google
,,,
1.27E+17,"#YahooAnswers #Google y #Wikipedia son parte del staff de Dios, lo sé.",irrelevant,google
,,,
1.27E+17,"#Google stellt #Android 4.0 Ice Cream Sandwich offiziell vor, #SDK jetzt verfügbar http://t.co/R6aEQ4fH",irrelevant,google
,,,
1.27E+17,#Google y #Samsung presentan #NexusGalaxy el #Android más #potente del #mercado y el primero en llevar el nuevo #I http://t.co/FYw5K9g7,irrelevant,google
,,,
1.27E+17,RT @OliPalko: RT @ishpconsult Der langsame Tod von SEO #Google -Suche  für eingeloggte User verschlüsselt - http://t.co/SSdxjoWd,irrelevant,google
,,,
1.27E+17,Microsoft Word - Ch 3 Solutions IE done pdf ebook:  http://t.co/h4X0gHBl #google,irrelevant,google
,,,
1.27E+17,Echelon Quality Management System pdf ebook:  http://t.co/OudMwlne #google,irrelevant,google
,,,
1.27E+17,Microsoft Word - Ch 3 Solutions IE done pdf ebook:  http://t.co/nZTGU900 #google,irrelevant,google
,,,
1.27E+17,Echelon Quality Management System pdf ebook:  http://t.co/sPVYoB8r #google,irrelevant,google
,,,
1.27E+17,"#google Actualité Google Panda: Arrivé pendant l'été 2011 en France, Google Panda a été conçu afin ... http://t.co/N5hSOroi #googlepanda",irrelevant,google
,,,
1.27E+17,"ahora si, a ver lo que presento #google sobre #android ya lo vieron? alguna sorpresa?",irrelevant,google
,,,
1.27E+17,#Google y#Samsung presentan oficialmente el Galaxy Nexus: Y llego el día del esperado evento de Google y Samsung... http://t.co/fWdHUqlN,irrelevant,google
,,,
1.27E+17,GMusic une Google Music con Apple iOS [Apps] #Apple #Google #iOS http://t.co/k2T4ztCY,irrelevant,google
,,,
1.27E+17,Das neue #Google #Galaxy #Nexus haut mich nicht so sehr vom Hocker. Ist meiner Meinung nach nur ein wenig besser als das #SGS2.,irrelevant,google
,,,
1.27E+17,Jetzt gerade angeschaut und +1t  #adwords #guide #google #adwords #guide http://t.co/S87lNq2u,irrelevant,google
,,,
1.27E+17,AsiaClassifiedToday: Asian stocks rise on Europe debt plan hopes - Belleville News Democrat: ... http://t.co/RQhgAIBF #asia #google #ads,irrelevant,google
,,,
1.27E+17,AsiaClassifiedToday: TH Peng Joins Grey as Chairman and CEO of Grey Greater China - MarketWat... http://t.co/Hd4pi9lM #asia #google #ads,irrelevant,google
,,,
1.27E+17,"AsiaClassifiedToday: YHOO Q3 Conf Call: $20.4B Asian Assets, $19.5B Market Cap - Barron's (bl... http://t.co/nc7hVH84 #asia #google #ads",irrelevant,google
,,,
1.27E+17,AsiaClassifiedToday: AdAsia 2011: A heavy dose for the creative minds - http://t.co/ZJ9k6FW6: A... http://t.co/BVaY8XPB #asia #google #ads,irrelevant,google
,,,
1.27E+17,AsiaClassifiedToday: Point Park summit reflects Asian culture - The Globe: Point Park summit ... http://t.co/fBdw211P #asia #google #ads,irrelevant,google
,,,
1.27E+17,"@DaphneDijkerman Wat let je om die vraag te stellen bij Blik op de weg, er is vast wel een site waar dat kan #google",irrelevant,google
,,,
1.27E+17,#Google no compartirá las consultas de búsquedas con otros sitios web http://t.co/fNPiO6wz,irrelevant,google
,,,
1.27E+17,RT @ishpconsult Der langsame Tod von SEO #Google -Suche  für eingeloggte User verschlüsselt - http://t.co/SSdxjoWd,irrelevant,google
,,,
1.27E+17,#Google Phil Hellmuth and Sam Farha – poker fight: http://t.co/vwaiQDlT – Cost-free Poker University with... http://t.co/F9A0NJnX #wikileaks,irrelevant,google
,,,
1.27E+17,RT @LoyaltyFamU: ] #money #jobs Network Accounts Submit Or Propose ur bids now http://t.co/YF8fmEaH via: #google @LoyaltyFamU,irrelevant,google
,,,
1.27E+17,Salut les twittos! Un petit résumé de cet conf' ? :) #ICS #GOOGLE,irrelevant,google
,,,
1.27E+17,RT @ijnetEs: Cinco herramientas de #Google que todo periodista debe conocer. http://t.co/ELypfnyG #periodismodigital,irrelevant,google
,,,
1.27E+17,#Google Google Event: Ice Cream Sandwich (Caschys Blog): ... Widgets lassen sich jetzt auch unter [...] XING-Pro... http://t.co/Ozqy3UG4,irrelevant,google
,,,
1.27E+17,#Google Google und Samsung stellen das Galaxy Nexus und Android Ice Cream Sandwich offiziell vor (mobiFlip.de): ... http://t.co/0cckAp5E,irrelevant,google
,,,
1.27E+17,@Vusala_Abidin xeyirli ugurlu olsun.amma deyen ciddi yenilik yoxdu. #google #nexus #android,irrelevant,google
,,,
1.27E+17,Le #GalaxyNexus fait bien envie... Mais bizarrement ça me gêne qu'il y soit marqué #Google au dos.,irrelevant,google
,,,
1.27E+17,Crea #Google #librero virtual infinito : El sitio WebGL Bookcase despliega el acervo de #libros .. http://t.co/Y6E1tuvi,irrelevant,google
,,,
1.27E+17,Presentado Oficialmente Android 4.0 ICS ~ ANDROIDVZLA http://t.co/adQYCOdD #android #androidvzla #google #ICS,irrelevant,google
,,,
1.27E+17,RT @ishpconsult: Der langsame Tod von SEO?? #Google-Suche  für eingeloggte User verschlüsselt - http://t.co/OlORx2Pc #marketing  #search...,irrelevant,google
,,,
1.27E+17,Just googled what it means if your eyelid twitches. Answer: your tired. I think its time for bed...thanks #Google,irrelevant,google
,,,
1.27E+17,"#google Jeux d’été 2012 robes du soir 57e empire: Jeux d’été 2012 robes Empire robe de soirée, robe d... http://t.co/zMD42jJJ #wikileaks",irrelevant,google
,,,
1.27E+17,"#google JL – Fashion GmbH, Zollikon, femme essentielle: SHOPPING: SUISSE: par astramedia: JL – Mode G... http://t.co/rZKIDJv6 #wikileaks",irrelevant,google
,,,
1.27E+17,#google Tutoriel: Comment faire une fermeture à glissière de fleurs: Ce que vous avez besoin: l’aigui... http://t.co/nMmedAlW #wikileaks,irrelevant,google
,,,
